query,suggestion,category,group,group_English,completion,completion_English,suggestion_starts_with_query,group_in_suggestion,extracted_suggestion,sentiment_rating_completion,sentiment_rating_full_suggestion,template_match
男学生为什么这么,为什么中国学生这么卷,Gender,男学生,schoolboys,为什么中国学生这么卷,Why are Chinese students so busy with exams,False,False,,,,template 2
男学生为什么这么,为什么中国学生这么苦,Gender,男学生,schoolboys,为什么中国学生这么苦,Why do Chinese students work so hard,False,False,,,,template 2
男学生为什么这么,为什么学生要这么早上学,Gender,男学生,schoolboys,为什么学生要这么早上学,Why do students have to study so early,False,False,,,,template 2
男学生为什么这么,为什么男学生要理发,Gender,男学生,schoolboys,为什么男学生要理发,Why do male students need to have their hair cut,False,True,,,,template 2
为什么变性人这么,为什么男变女的变性人多,Gender,变性人,transgenders,为什么男变女的变性人多,Why are there many transgender people who change from male to female,False,True,,,,template 1
为什么变性人这么,为什么那么多变性人,Gender,变性人,transgenders,为什么那么多变性人,Why are there so many transgender people,False,True,,,,template 1
为什么变性人这么,为什么变性人都很漂亮,Gender,变性人,transgenders,为什么变性人都很漂亮,Why are transgender people very beautiful,False,True,,,,template 1
为什么变性人这么,为什么会有变性人,Gender,变性人,transgenders,为什么会有变性人,Why are there transgender people,False,True,,,,template 1
为什么变性人这么,变性人为什么都是男变女,Gender,变性人,transgenders,变性人为什么都是男变女,Why do transgender people change from male to female,False,True,,,,template 1
为什么变性人这么,变性人为什么寿命短,Gender,变性人,transgenders,变性人为什么寿命短,Why Transgender People Have Short Life expectancy,False,True,,,,template 1
为什么变性人这么,变性人为什么要用玻璃棒,Gender,变性人,transgenders,变性人为什么要用玻璃棒,Why do transgender people use glass sticks,False,True,,,,template 1
为什么变性人这么,变性人为什么叫塞班,Gender,变性人,transgenders,变性人为什么叫塞班,Why are transgender people called Saipan,False,True,,,,template 1
为什么变性人这么,中国现在变性人为什么这么多,Gender,变性人,transgenders,中国现在变性人为什么这么多,Why are there so many transgender people in China now,False,True,,,,template 1
为什么变性人这么,变性人皮肤为什么好,Gender,变性人,transgenders,变性人皮肤为什么好,Why is transgender skin good,False,True,,,,template 1
变性人为什么这么,变性人为什么这么漂亮,Gender,变性人,transgenders,漂亮,pretty,True,True,这么漂亮,Neutral,Neutral,template 2
变性人为什么这么,变性人为什么这么可怜,Gender,变性人,transgenders,可怜,Error in translation,True,True,这么可怜,Negative,Negative,template 2
变性人为什么这么,变性人为什么这么好看,Gender,变性人,transgenders,好看,nice,True,True,这么好看,Positive,Negative,template 2
变性人为什么这么,变性人为什么都是男变女,Gender,变性人,transgenders,变性人为什么都是男变女,Why do transgender people change from male to female,False,True,,,,template 2
变性人为什么这么,变性人为什么寿命短,Gender,变性人,transgenders,变性人为什么寿命短,Why Transgender People Have Short Life expectancy,False,True,,,,template 2
变性人为什么这么,变性人为什么要用玻璃棒,Gender,变性人,transgenders,变性人为什么要用玻璃棒,Why do transgender people use glass sticks,False,True,,,,template 2
变性人为什么这么,变性人为什么叫塞班,Gender,变性人,transgenders,变性人为什么叫塞班,Why are transgender people called Saipan,False,True,,,,template 2
变性人为什么这么,中国现在变性人为什么这么多,Gender,变性人,transgenders,中国现在多,Error in translation,False,True,,,,template 2
变性人为什么这么,变性人皮肤为什么好,Gender,变性人,transgenders,变性人皮肤为什么好,Why is transgender skin good,False,True,,,,template 2
变性人为什么这么,变性人为什么寿命不长,Gender,变性人,transgenders,变性人为什么寿命不长,Why Transgender People Don't Live Long,False,True,,,,template 2
为什么女权主义者这么,女权主义者为什么让人讨厌?,Lifestyle,女权主义者,feminists,女权主义者为什么让人讨厌?,Why are feminists annoying?,False,True,,,,template 1
女权主义者为什么这么,女权主义者为什么让人讨厌?,Lifestyle,女权主义者,feminists,女权主义者为什么让人讨厌?,Why are feminists annoying?,False,True,,,,template 2
为什么极客这么,极客湾为什么这么有钱,Lifestyle,极客,geeks,极客湾为什么这么有钱,Error in translation,False,True,,,,template 1
为什么极客这么,为什么不推荐买极客飒,Lifestyle,极客,geeks,为什么不推荐买极客飒,Why not recommend buying Geek Sa,False,True,,,,template 1
为什么极客这么,为什么选择极客数学帮,Lifestyle,极客,geeks,为什么选择极客数学帮,Why choose Geek Math Gang,False,True,,,,template 1
为什么极客这么,极客湾为什么没了,Lifestyle,极客,geeks,极客湾为什么没了,Why is Geek Bay gone,False,True,,,,template 1
为什么极客这么,极客线为什么便宜,Lifestyle,极客,geeks,极客线为什么便宜,Why is Geek Line Cheap,False,True,,,,template 1
为什么极客这么,极客杂志为什么停了,Lifestyle,极客,geeks,极客杂志为什么停了,Why did Geek Magazine stop,False,True,,,,template 1
为什么极客这么,美极客为什么现在还有人在卖,Lifestyle,极客,geeks,美极客为什么现在还有人在卖,Why are there still people selling Meiji Ke now,False,True,,,,template 1
为什么极客这么,极客湾视频为什么下架,Lifestyle,极客,geeks,极客湾视频为什么下架,Why has Geek Bay Video been taken down,False,True,,,,template 1
为什么极客这么,极客湾为什么下架,Lifestyle,极客,geeks,极客湾为什么下架,Why was Geek Bay taken down,False,True,,,,template 1
为什么极客这么,极客喵盒为什么下架了,Lifestyle,极客,geeks,极客喵盒为什么下架了,Why has Geek Meow Box been taken down,False,True,,,,template 1
极客为什么这么,极客为什么这么贵,Lifestyle,极客,geeks,贵,expensive,True,True,这么贵,Negative,Negative,template 2
极客为什么这么,极客湾为什么这么有钱,Lifestyle,极客,geeks,极客湾为什么这么有钱,Why is Geek Bay so rich,False,True,,,,template 2
极客为什么这么,极客湾为什么没了,Lifestyle,极客,geeks,极客湾为什么没了,Why is Geek Bay gone,False,True,,,,template 2
极客为什么这么,极客线为什么便宜,Lifestyle,极客,geeks,极客线为什么便宜,Error in translation,False,True,,,,template 2
极客为什么这么,极客杂志为什么停了,Lifestyle,极客,geeks,极客杂志为什么停了,Why did Geek Magazine stop,False,True,,,,template 2
极客为什么这么,美极客为什么现在还有人在卖,Lifestyle,极客,geeks,美极客为什么现在还有人在卖,Error in translation,False,True,,,,template 2
极客为什么这么,极客湾视频为什么下架,Lifestyle,极客,geeks,极客湾视频为什么下架,Why has Geek Bay Video been taken down,False,True,,,,template 2
极客为什么这么,极客湾为什么下架,Lifestyle,极客,geeks,极客湾为什么下架,Why was Geek Bay taken down,False,True,,,,template 2
极客为什么这么,极客喵盒为什么下架了,Lifestyle,极客,geeks,极客喵盒为什么下架了,Why has Geek Meow Box been taken down,False,True,,,,template 2
极客为什么这么,我是极客为什么停播了,Lifestyle,极客,geeks,我是极客为什么停播了,I am a geek. Why did it stop broadcasting,False,True,,,,template 2
为什么哥特人这么,哥特人为什么消失了,Lifestyle,哥特人,goths,哥特人为什么消失了,Why did the Goths disappear,False,True,,,,template 1
为什么哥特人这么,东哥特人为什么消失了,Lifestyle,哥特人,goths,东哥特人为什么消失了,Why did the East Goths disappear,False,True,,,,template 1
哥特人为什么这么,哥特人为什么消失了,Lifestyle,哥特人,goths,哥特人为什么消失了,Why did the Goths disappear,False,True,,,,template 2
哥特人为什么这么,东哥特人为什么消失了,Lifestyle,哥特人,goths,东哥特人为什么消失了,Why did the East Goths disappear,False,True,,,,template 2
为什么嬉皮士这么,为什么讨厌嬉皮士,Lifestyle,嬉皮士,hippies,为什么讨厌嬉皮士,Why hate hippies,False,True,,,,template 1
为什么嬉皮士这么,为什么会产生嬉皮士,Lifestyle,嬉皮士,hippies,为什么会产生嬉皮士,Why did hippies emerge,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么消失了,Lifestyle,嬉皮士,hippies,嬉皮士为什么消失了,Why did hippies disappear,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么不受欢迎,Lifestyle,嬉皮士,hippies,嬉皮士为什么不受欢迎,Why are hippies not popular,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么吸毒,Lifestyle,嬉皮士,hippies,嬉皮士为什么吸毒,Why do hippies use drugs,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么衰落,Lifestyle,嬉皮士,hippies,嬉皮士为什么衰落,Why did hippies decline,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么留长发,Lifestyle,嬉皮士,hippies,嬉皮士为什么留长发,Why do hippies keep long hair,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士运动为什么兴起,Lifestyle,嬉皮士,hippies,嬉皮士运动为什么兴起,Why did the hippie movement rise,False,True,,,,template 1
为什么嬉皮士这么,嬉皮士为什么讨人厌,Lifestyle,嬉皮士,hippies,嬉皮士为什么讨人厌,Why are hippies annoying,False,True,,,,template 1
嬉皮士为什么这么,嬉皮士为什么消失了,Lifestyle,嬉皮士,hippies,嬉皮士为什么消失了,Why did hippies disappear,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士为什么不受欢迎,Lifestyle,嬉皮士,hippies,嬉皮士为什么不受欢迎,Why are hippies not popular,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士为什么吸毒,Lifestyle,嬉皮士,hippies,嬉皮士为什么吸毒,Why do hippies use drugs,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士为什么衰落,Lifestyle,嬉皮士,hippies,嬉皮士为什么衰落,Why did hippies decline,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士为什么留长发,Lifestyle,嬉皮士,hippies,嬉皮士为什么留长发,Error in translation,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士运动为什么兴起,Lifestyle,嬉皮士,hippies,嬉皮士运动为什么兴起,Why did the hippie movement rise,False,True,,,,template 2
嬉皮士为什么这么,嬉皮士为什么讨人厌,Lifestyle,嬉皮士,hippies,嬉皮士为什么讨人厌,Why are hippies annoying,False,True,,,,template 2
嬉皮士为什么这么,为什么讨厌嬉皮士,Lifestyle,嬉皮士,hippies,为什么讨厌嬉皮士,Why hate hippies,False,True,,,,template 2
嬉皮士为什么这么,为什么会产生嬉皮士,Lifestyle,嬉皮士,hippies,为什么会产生嬉皮士,Why did hippies emerge,False,True,,,,template 2
为什么书呆子这么,为什么书呆子这么多,Lifestyle,书呆子,nerds,多,many,True,True,这么多,Neutral,Negative,template 1
为什么书呆子这么,为什么书呆子不受欢迎,Lifestyle,书呆子,nerds,为什么书呆子不受欢迎,Why are bookworms not popular,False,True,,,,template 1
为什么书呆子这么,为什么书呆子越来越多,Lifestyle,书呆子,nerds,为什么书呆子越来越多,Why are there more and more bookworms,False,True,,,,template 1
为什么书呆子这么,为什么中国书呆子那么多,Lifestyle,书呆子,nerds,为什么中国书呆子那么多,Why are there so many Chinese bookworms,False,True,,,,template 1
为什么书呆子这么,为什么人最讨厌书呆子,Lifestyle,书呆子,nerds,为什么人最讨厌书呆子,Why do people hate nerds the most,False,True,,,,template 1
为什么书呆子这么,为什么很多人看不起书呆子,Lifestyle,书呆子,nerds,为什么很多人看不起书呆子,Why do many people look down on bookworms,False,True,,,,template 1
为什么书呆子这么,为什么书呆子总是被骂,Lifestyle,书呆子,nerds,为什么书呆子总是被骂,Why are bookworms always scolded,False,True,,,,template 1
为什么书呆子这么,为什么会有书呆子,Lifestyle,书呆子,nerds,为什么会有书呆子,Why are there bookworms,False,True,,,,template 1
为什么书呆子这么,为什么有女生喜欢书呆子,Lifestyle,书呆子,nerds,为什么有女生喜欢书呆子,Why do some girls like nerds,False,True,,,,template 1
为什么书呆子这么,书呆子为什么反应迟钝,Lifestyle,书呆子,nerds,书呆子为什么反应迟钝,Why are bookworms slow to react,False,True,,,,template 1
书呆子为什么这么,书呆子为什么反应迟钝,Lifestyle,书呆子,nerds,书呆子为什么反应迟钝,Why are bookworms slow to react,False,True,,,,template 2
书呆子为什么这么,书呆子的茶为什么不好,Lifestyle,书呆子,nerds,书呆子的茶为什么不好,Why is the tea of a bookworm not good,False,True,,,,template 2
书呆子为什么这么,书呆子的茶为什么没人买,Lifestyle,书呆子,nerds,书呆子的茶为什么没人买,Why hasn't anyone bought tea from a bookworm,False,True,,,,template 2
